date,product_id,units_sold,lead_time,discount_numeric,Promotion_Flag,seasonality,holiday
,P00010,183,6,0,0,Winter,0
,P00010,453,2,0.1,1,Winter,0
,P00010,186,3,0.05,1,Winter,0
,P00010,112,3,0,0,Winter,0
,P00010,395,1,0.15,1,Winter,0
,P00010,190,4,0.15,1,Winter,0
,P00010,176,6,0,0,Winter,0
,P00010,146,5,0,0,Winter,0
,P00010,406,5,0.15,1,Winter,0
,P00010,235,6,0.1,1,Winter,0
,P00010,26,6,0,0,Winter,0
,P00010,43,4,0,0,Winter,0
,P00010,55,2,0.05,1,Winter,0
,P00010,70,4,0,0,Winter,0
,P00010,154,4,0,0,Winter,0
,P00010,37,4,0.15,1,Winter,0
,P00010,276,3,0.05,1,Winter,0
,P00010,361,2,0.1,1,Winter,0
,P00010,62,6,0.05,1,Winter,0
,P00010,401,2,0,0,Winter,0
,P00010,31,4,0.05,1,Winter,0
,P00010,12,1,0.15,1,Winter,0
,P00010,15,3,0,0,Winter,0
,P00010,382,2,0,0,Winter,0
,P00010,250,4,0.05,1,Winter,0
,P00010,85,4,0.1,1,Winter,0
,P00010,385,5,0.15,1,Winter,0
,P00010,97,3,0.05,1,Winter,0
,P00010,165,4,0.05,1,Winter,0
,P00010,467,1,0,0,Winter,0
,P00010,331,2,0.15,1,Winter,0
,P00010,401,1,0,0,Winter,0
,P00010,463,3,0.05,1,Winter,0
,P00010,186,6,0.05,1,Winter,0
,P00010,146,3,0.1,1,Winter,0
,P00010,58,2,0.1,1,Winter,0
,P00010,169,2,0,0,Winter,0
,P00010,172,1,0,0,Winter,0
,P00010,178,2,0.05,1,Winter,0
,P00010,170,1,0.05,1,Winter,0
,P00010,371,4,0.05,1,Winter,0
,P00010,182,3,0.15,1,Winter,0
,P00010,461,3,0.05,1,Winter,0
,P00010,83,5,0,0,Winter,0
,P00010,84,7,0.1,1,Winter,0
,P00010,313,2,0.15,1,Winter,0
,P00010,225,4,0,0,Winter,0
,P00010,365,2,0,0,Winter,0
,P00010,326,5,0.1,1,Winter,0
,P00010,182,3,0.05,1,Winter,0
,P00010,471,3,0,0,Winter,0
,P00010,466,7,0.1,1,Winter,0
,P00010,464,3,0,0,Winter,0
,P00010,297,2,0.1,1,Winter,0
,P00010,223,4,0.15,1,Winter,0
,P00010,13,4,0,0,Winter,0
,P00010,442,4,0.15,1,Winter,0
,P00010,173,4,0,0,Winter,0
,P00010,476,5,0,0,Winter,0
,P00010,352,6,0.1,1,Winter,0
,P00010,35,5,0.1,1,Winter,0
,P00010,73,4,0.15,1,Winter,0
,P00010,369,5,0.15,1,Winter,0
,P00010,128,1,0,0,Winter,0
,P00010,41,1,0.05,1,Winter,0
,P00010,220,5,0.1,1,Winter,0
,P00010,137,4,0.05,1,Winter,0
,P00010,245,4,0,0,Winter,0
,P00010,288,1,0.05,1,Winter,0
,P00010,217,1,0.1,1,Winter,0
,P00010,398,2,0.15,1,Winter,0
,P00010,41,7,0.05,1,Winter,0
,P00010,15,6,0,0,Winter,0
,P00010,361,2,0.15,1,Winter,0
,P00010,305,3,0,0,Winter,0
,P00010,259,2,0.05,1,Winter,0
,P00010,116,4,0.05,1,Winter,0
,P00010,124,1,0.05,1,Winter,0
,P00010,405,5,0.1,1,Winter,0
,P00010,201,6,0.15,1,Winter,0
,P00010,479,1,0.1,1,Winter,0
,P00010,107,2,0.15,1,Winter,0
,P00010,460,2,0.15,1,Winter,0
,P00010,401,3,0.1,1,Winter,0
,P00010,248,4,0.05,1,Winter,0
,P00010,92,4,0.15,1,Winter,0
,P00010,492,2,0,0,Winter,0
,P00010,285,7,0.15,1,Winter,0
,P00010,175,4,0.15,1,Winter,0
,P00010,500,6,0.15,1,Winter,0
,P00010,169,3,0.1,1,Winter,0
,P00010,449,6,0.15,1,Winter,0
,P00010,440,3,0.15,1,Winter,0
,P00010,26,3,0.15,1,Winter,0
,P00010,152,6,0,0,Winter,0
,P00010,445,5,0.05,1,Winter,0
,P00010,91,1,0,0,Winter,0
,P00010,56,4,0.1,1,Winter,0
,P00010,234,4,0.15,1,Winter,0
,P00010,218,4,0.05,1,Winter,0
,P00010,183,1,0.05,1,Winter,0
,P00010,41,3,0,0,Winter,0
,P00010,130,2,0.1,1,Winter,0
,P00010,118,4,0,0,Winter,0
,P00010,315,1,0,0,Winter,0
,P00010,63,3,0.05,1,Winter,0
,P00010,401,2,0.15,1,Winter,0
,P00010,494,7,0.05,1,Winter,0
,P00010,98,2,0.05,1,Winter,0
,P00010,372,4,0.05,1,Winter,0
,P00010,242,1,0.1,1,Winter,0
,P00010,416,4,0.05,1,Winter,0
,P00010,430,5,0.1,1,Winter,0
,P00010,205,5,0,0,Winter,0
,P00010,308,1,0,0,Winter,0
,P00010,496,5,0.05,1,Winter,0
,P00010,422,1,0,0,Winter,0
,P00010,296,1,0.1,1,Winter,0
,P00010,434,1,0.15,1,Winter,0
,P00010,44,4,0.15,1,Winter,0
,P00010,428,6,0,0,Winter,0
05-01-2024,P00011,85,11,0.1,1,Festive,0
02-02-2024,P00011,386,7,0,0,Festive,0
03-02-2024,P00011,463,11,0.15,1,Festive,0
05-02-2024,P00011,442,10,0.05,1,Festive,0
06-02-2024,P00011,207,16,0.15,1,Festive,0
08-02-2024,P00011,336,10,0.05,1,Festive,0
11-02-2024,P00011,480,7,0.05,1,Festive,0
12-02-2024,P00011,457,9,0.1,1,Festive,0
03-03-2024,P00011,207,12,0,0,Festive,0
04-03-2024,P00011,116,11,0.15,1,Festive,0
07-03-2024,P00011,90,17,0.1,1,Festive,0
08-03-2024,P00011,118,8,0.1,1,Festive,1
11-03-2024,P00011,67,9,0.15,1,Festive,0
01-04-2024,P00011,378,12,0.05,1,Festive,0
07-04-2024,P00011,456,10,0.05,1,Festive,0
11-04-2024,P00011,234,11,0.15,1,Festive,1
03-05-2024,P00011,290,9,0.15,1,Festive,0
05-05-2024,P00011,231,12,0,0,Festive,0
06-05-2024,P00011,179,10,0.1,1,Festive,0
07-05-2024,P00011,351,5,0.1,1,Festive,0
08-05-2024,P00011,105,13,0.15,1,Festive,0
09-05-2024,P00011,238,6,0.1,1,Festive,0
12-05-2024,P00011,310,13,0.15,1,Festive,0
01-06-2024,P00011,299,11,0.05,1,Festive,0
02-06-2024,P00011,251,10,0.1,1,Festive,0
08-06-2024,P00011,413,9,0.1,1,Festive,0
09-06-2024,P00011,499,8,0.1,1,Festive,0
11-06-2024,P00011,76,8,0.1,1,Festive,0
12-06-2024,P00011,247,11,0.1,1,Festive,0
01-07-2024,P00011,127,9,0,0,Festive,0
02-07-2024,P00011,155,13,0.15,1,Festive,0
04-07-2024,P00011,98,15,0.15,1,Festive,0
05-07-2024,P00011,425,10,0.05,1,Festive,0
06-07-2024,P00011,318,9,0,0,Festive,0
09-07-2024,P00011,400,10,0.15,1,Festive,0
12-07-2024,P00011,165,6,0.15,1,Festive,0
04-08-2024,P00011,192,14,0,0,Festive,0
07-08-2024,P00011,351,9,0.1,1,Festive,0
08-08-2024,P00011,24,10,0.1,1,Festive,0
10-08-2024,P00011,217,6,0.15,1,Festive,0
11-08-2024,P00011,157,12,0.1,1,Festive,0
02-09-2024,P00011,428,15,0.1,1,Festive,0
04-09-2024,P00011,315,7,0,0,Festive,0
10-10-2024,P00011,254,14,0.05,1,Festive,0
11-10-2024,P00011,278,13,0.15,1,Festive,0
05-11-2024,P00011,338,12,0.1,1,Festive,0
09-11-2024,P00011,234,15,0.05,1,Festive,0
11-11-2024,P00011,383,14,0.15,1,Festive,0
12-11-2024,P00011,260,11,0,0,Festive,0
08-12-2024,P00011,352,12,0.1,1,Festive,0
12-12-2024,P00011,11,14,0,0,Festive,0
03-01-2025,P00011,414,9,0.1,1,Festive,0
06-01-2025,P00011,500,16,0,0,Festive,0
07-01-2025,P00011,235,9,0.1,1,Festive,0
03-02-2025,P00011,77,11,0.05,1,Festive,0
04-02-2025,P00011,451,8,0.15,1,Festive,0
06-02-2025,P00011,13,7,0.05,1,Festive,0
07-02-2025,P00011,166,12,0.05,1,Festive,0
02-03-2025,P00011,27,14,0.1,1,Festive,0
03-03-2025,P00011,199,8,0.05,1,Festive,0
04-03-2025,P00011,498,8,0,0,Festive,0
05-03-2025,P00011,27,7,0.15,1,Festive,0
07-03-2025,P00011,109,5,0,0,Festive,0
10-03-2025,P00011,293,12,0.1,1,Festive,0
01-04-2025,P00011,95,12,0.15,1,Festive,0
02-04-2025,P00011,402,8,0.05,1,Festive,0
03-04-2025,P00011,299,15,0.1,1,Festive,0
06-04-2025,P00011,239,5,0.1,1,Festive,0
01-05-2025,P00011,319,8,0.1,1,Festive,0
02-05-2025,P00011,232,13,0.05,1,Festive,0
05-05-2025,P00011,33,10,0.15,1,Festive,0
08-05-2025,P00011,177,7,0.15,1,Festive,0
09-05-2025,P00011,350,9,0.05,1,Festive,0
01-06-2025,P00011,64,5,0,0,Festive,0
03-06-2025,P00011,483,14,0.05,1,Festive,0
04-06-2025,P00011,294,12,0,0,Festive,0
04-07-2025,P00011,274,11,0.15,1,Festive,0
06-07-2025,P00011,432,12,0.1,1,Festive,1
10-07-2025,P00011,323,11,0.15,1,Festive,0
02-08-2025,P00011,70,8,0,0,Festive,0
04-08-2025,P00011,445,11,0.15,1,Festive,0
09-08-2025,P00011,134,13,0.15,1,Festive,0
01-09-2025,P00011,429,15,0.1,1,Festive,0
04-09-2025,P00011,479,9,0.05,1,Festive,0
06-09-2025,P00011,19,13,0,0,Festive,0
08-09-2025,P00011,215,13,0.15,1,Festive,0
09-09-2025,P00011,493,7,0.1,1,Festive,0
10-09-2025,P00011,18,15,0.15,1,Festive,0
03-10-2025,P00011,373,8,0.1,1,Festive,0
04-10-2025,P00011,370,5,0,0,Festive,0
05-10-2025,P00011,286,11,0,0,Festive,0
08-10-2025,P00011,308,11,0.05,1,Festive,0
08-11-2025,P00011,473,8,0.1,1,Festive,0
10-11-2025,P00011,99,8,0,0,Festive,0
01-12-2025,P00011,473,10,0.15,1,Festive,0
06-12-2025,P00011,35,13,0,0,Festive,0
07-12-2025,P00011,167,13,0.15,1,Festive,0
10-12-2025,P00011,414,10,0,0,Festive,0
,P00011,298,12,0.05,1,Festive,0
,P00011,166,17,0.15,1,Festive,0
,P00011,86,13,0.1,1,Festive,0
,P00011,96,11,0.1,1,Festive,0
,P00011,194,9,0,0,Festive,0
,P00011,196,11,0.1,1,Festive,0
,P00011,65,13,0.15,1,Festive,0
,P00011,338,8,0,0,Festive,0
,P00011,367,14,0,0,Festive,0
,P00011,258,5,0.05,1,Festive,0
,P00011,29,16,0,0,Festive,0
,P00011,97,11,0.15,1,Festive,0
,P00011,160,12,0.05,1,Festive,0
,P00011,305,9,0.15,1,Festive,0
,P00011,424,12,0.05,1,Festive,0
,P00011,127,13,0.05,1,Festive,0
,P00011,281,11,0.05,1,Festive,0
,P00011,338,17,0.1,1,Festive,0
,P00011,465,16,0.05,1,Festive,0
,P00011,123,13,0.15,1,Festive,0
,P00011,139,13,0.1,1,Festive,0
,P00011,21,13,0,0,Festive,0
,P00011,296,10,0.15,1,Festive,0
,P00011,497,12,0,0,Festive,0
,P00011,340,14,0.15,1,Festive,0
,P00011,213,9,0,0,Festive,0
,P00011,108,10,0,0,Festive,0
,P00011,22,10,0.15,1,Festive,0
,P00011,185,14,0.05,1,Festive,0
,P00011,133,10,0.05,1,Festive,0
,P00011,408,11,0,0,Festive,0
,P00011,398,7,0.15,1,Festive,0
,P00011,185,15,0.15,1,Festive,0
,P00011,160,13,0,0,Festive,0
,P00011,232,11,0,0,Festive,0
,P00011,150,8,0.15,1,Festive,0
,P00011,110,5,0.1,1,Festive,0
,P00011,425,12,0.15,1,Festive,0
,P00011,273,11,0.05,1,Festive,0
,P00011,44,11,0,0,Festive,0
,P00011,337,15,0.05,1,Festive,0
,P00011,263,15,0.05,1,Festive,0
,P00011,27,9,0,0,Festive,0
,P00011,281,8,0.1,1,Festive,0
,P00011,91,13,0,0,Festive,0
,P00011,44,12,0,0,Festive,0
,P00011,247,10,0.1,1,Festive,0
,P00011,486,11,0.1,1,Festive,0
,P00011,23,9,0.15,1,Festive,0
,P00011,163,9,0.05,1,Festive,0
,P00011,357,12,0.05,1,Festive,0
,P00011,450,10,0,0,Festive,0
,P00011,111,10,0.15,1,Festive,0
,P00011,419,11,0.1,1,Festive,0
,P00011,253,14,0.1,1,Festive,0
,P00011,458,12,0.15,1,Festive,0
,P00011,474,11,0,0,Festive,0
,P00011,417,13,0.05,1,Festive,0
,P00011,206,11,0.15,1,Festive,0
,P00011,176,15,0.15,1,Festive,0
,P00011,361,12,0.1,1,Festive,0
,P00011,94,9,0.1,1,Festive,0
,P00011,466,16,0,0,Festive,0
,P00011,112,14,0.15,1,Festive,0
,P00011,195,6,0,0,Festive,0
,P00011,209,13,0.05,1,Festive,0
,P00011,218,10,0,0,Festive,0
,P00011,233,6,0,0,Festive,0
,P00011,296,8,0.05,1,Festive,0
,P00011,104,12,0.05,1,Festive,0
,P00011,133,12,0.05,1,Festive,0
,P00011,396,14,0.1,1,Festive,0
,P00011,59,8,0.05,1,Festive,0
,P00011,466,13,0.05,1,Festive,0
,P00011,25,12,0.05,1,Festive,0
,P00011,472,8,0.05,1,Festive,0
,P00011,66,6,0,0,Festive,0
,P00011,119,11,0.15,1,Festive,0
,P00011,130,10,0.15,1,Festive,0
,P00011,158,10,0.05,1,Festive,0
,P00011,285,15,0.15,1,Festive,0
,P00011,99,16,0.15,1,Festive,0
,P00011,25,9,0.05,1,Festive,0
,P00011,458,11,0.15,1,Festive,0
,P00011,244,13,0.15,1,Festive,0
,P00011,81,9,0.1,1,Festive,0
,P00011,447,12,0.05,1,Festive,0
,P00011,227,6,0.05,1,Festive,0
,P00011,500,9,0,0,Festive,0
,P00011,420,8,0.15,1,Festive,0
,P00011,57,8,0.1,1,Festive,0
,P00011,250,14,0,0,Festive,0
,P00011,82,12,0.15,1,Festive,0
,P00011,135,14,0.15,1,Festive,0
,P00011,16,8,0.15,1,Festive,0
,P00011,378,7,0.1,1,Festive,0
,P00011,203,14,0.15,1,Festive,0
,P00011,464,10,0.05,1,Festive,0
,P00011,181,9,0.15,1,Festive,0
,P00011,145,14,0.15,1,Festive,0
,P00011,233,9,0.05,1,Festive,0
,P00011,306,10,0.05,1,Festive,0
,P00011,236,9,0,0,Festive,0
,P00011,163,10,0,0,Festive,0
,P00011,27,10,0.1,1,Festive,0
,P00011,257,14,0,0,Festive,0
,P00011,461,14,0.05,1,Festive,0
,P00011,153,12,0.15,1,Festive,0
,P00011,281,14,0,0,Festive,0
,P00011,359,15,0,0,Festive,0
,P00011,40,11,0.15,1,Festive,0
,P00011,275,8,0,0,Festive,0
,P00011,136,16,0.05,1,Festive,0
,P00011,249,9,0.05,1,Festive,0
,P00011,24,11,0,0,Festive,0
,P00011,225,15,0.15,1,Festive,0
,P00011,448,11,0,0,Festive,0
,P00011,319,7,0,0,Festive,0
,P00011,204,7,0.05,1,Festive,0
,P00011,468,13,0.05,1,Festive,0
,P00011,11,17,0.1,1,Festive,0
,P00011,430,14,0.05,1,Festive,0
,P00011,106,6,0,0,Festive,0
,P00011,138,8,0.05,1,Festive,0
,P00011,473,11,0.15,1,Festive,0
,P00011,87,10,0,0,Festive,0
,P00011,293,13,0.05,1,Festive,0
,P00011,401,11,0.1,1,Festive,0
,P00011,234,11,0.15,1,Festive,0
,P00011,454,13,0.05,1,Festive,0
,P00011,317,11,0.1,1,Festive,0
,P00011,436,7,0.05,1,Festive,0
,P00011,95,10,0,0,Festive,0
,P00011,33,13,0,0,Festive,0
,P00011,79,11,0.05,1,Festive,0
,P00011,362,7,0.05,1,Festive,0
,P00011,466,10,0.1,1,Festive,0
,P00011,49,8,0,0,Festive,0
,P00011,26,9,0.1,1,Festive,0
,P00011,32,13,0.15,1,Festive,0
,P00011,243,7,0.15,1,Festive,0
,P00011,226,17,0.15,1,Festive,0
,P00011,432,15,0.05,1,Festive,0
,P00011,97,9,0.15,1,Festive,0
,P00011,109,15,0.15,1,Festive,0
,P00011,87,13,0.05,1,Festive,0
04-01-2024,P00012,444,4,0.1,1,Winter,0
05-01-2024,P00012,169,7,0,0,Winter,0
07-01-2024,P00012,212,2,0.15,1,Winter,0
09-01-2024,P00012,47,4,0.1,1,Winter,0
10-01-2024,P00012,330,2,0,0,Winter,0
11-01-2024,P00012,166,5,0,0,Winter,0
12-01-2024,P00012,423,3,0.15,1,Winter,0
02-02-2024,P00012,354,3,0,0,Winter,0
03-02-2024,P00012,161,6,0,0,Winter,0
07-02-2024,P00012,366,4,0.1,1,Winter,0
11-02-2024,P00012,304,1,0.05,1,Winter,0
03-03-2024,P00012,354,1,0.15,1,Winter,0
04-03-2024,P00012,298,4,0,0,Winter,0
08-03-2024,P00012,51,3,0,0,Winter,1
09-03-2024,P00012,109,2,0.1,1,Winter,0
10-03-2024,P00012,295,6,0,0,Winter,0
01-04-2024,P00012,282,3,0.15,1,Winter,0
03-04-2024,P00012,237,3,0.1,1,Winter,0
07-04-2024,P00012,160,1,0,0,Winter,0
12-04-2024,P00012,393,5,0,0,Winter,0
01-05-2024,P00012,165,2,0.15,1,Winter,0
03-05-2024,P00012,13,1,0.05,1,Winter,0
06-05-2024,P00012,254,4,0,0,Winter,0
09-05-2024,P00012,116,3,0.05,1,Winter,0
06-06-2024,P00012,160,4,0.1,1,Winter,0
07-06-2024,P00012,192,2,0.15,1,Winter,0
10-06-2024,P00012,87,6,0.05,1,Winter,0
04-07-2024,P00012,284,4,0,0,Winter,0
07-07-2024,P00012,469,5,0,0,Winter,0
08-07-2024,P00012,483,3,0.1,1,Winter,0
01-08-2024,P00012,489,4,0.15,1,Winter,0
03-08-2024,P00012,259,2,0.15,1,Winter,0
06-08-2024,P00012,69,5,0.05,1,Winter,0
07-08-2024,P00012,397,5,0.05,1,Winter,0
08-08-2024,P00012,478,6,0.15,1,Winter,0
09-08-2024,P00012,177,6,0.1,1,Winter,0
12-08-2024,P00012,265,1,0,0,Winter,0
01-09-2024,P00012,352,3,0.1,1,Winter,0
06-09-2024,P00012,47,7,0.1,1,Winter,0
07-09-2024,P00012,217,6,0.05,1,Winter,0
11-09-2024,P00012,130,2,0.1,1,Winter,0
12-09-2024,P00012,174,2,0,0,Winter,0
01-11-2024,P00012,111,5,0.15,1,Winter,0
03-11-2024,P00012,116,3,0,0,Winter,0
07-11-2024,P00012,89,1,0.15,1,Winter,0
10-11-2024,P00012,277,3,0,0,Winter,0
12-11-2024,P00012,330,2,0.1,1,Winter,0
01-12-2024,P00012,153,1,0,0,Winter,0
06-12-2024,P00012,251,3,0.15,1,Winter,0
02-01-2025,P00012,62,1,0.1,1,Winter,0
03-01-2025,P00012,390,3,0,0,Winter,0
04-01-2025,P00012,67,6,0.05,1,Winter,0
07-01-2025,P00012,39,4,0.05,1,Winter,0
09-01-2025,P00012,55,5,0.15,1,Winter,0
10-01-2025,P00012,296,6,0.1,1,Winter,0
01-02-2025,P00012,433,4,0,0,Winter,0
02-02-2025,P00012,173,5,0,0,Winter,0
06-02-2025,P00012,500,1,0.1,1,Winter,0
01-03-2025,P00012,57,3,0.15,1,Winter,0
02-03-2025,P00012,346,2,0.05,1,Winter,0
05-03-2025,P00012,89,1,0.15,1,Winter,0
09-03-2025,P00012,197,4,0,0,Winter,0
10-03-2025,P00012,79,5,0.1,1,Winter,0
02-04-2025,P00012,455,3,0.1,1,Winter,0
04-04-2025,P00012,149,1,0.05,1,Winter,0
05-04-2025,P00012,411,7,0,0,Winter,0
10-04-2025,P00012,206,5,0.15,1,Winter,1
01-05-2025,P00012,149,4,0.05,1,Winter,0
02-05-2025,P00012,279,1,0,0,Winter,0
07-05-2025,P00012,400,2,0.05,1,Winter,0
09-05-2025,P00012,168,2,0.05,1,Winter,0
02-06-2025,P00012,188,1,0.05,1,Winter,0
09-06-2025,P00012,231,2,0,0,Winter,0
10-06-2025,P00012,214,4,0,0,Winter,0
01-07-2025,P00012,127,5,0.15,1,Winter,0
04-07-2025,P00012,218,3,0.05,1,Winter,0
01-08-2025,P00012,188,3,0,0,Winter,0
06-08-2025,P00012,89,4,0.15,1,Winter,0
07-08-2025,P00012,144,1,0,0,Winter,0
09-08-2025,P00012,369,2,0.15,1,Winter,0
08-09-2025,P00012,443,6,0.05,1,Winter,0
09-09-2025,P00012,421,1,0.15,1,Winter,0
10-09-2025,P00012,250,4,0,0,Winter,0
01-10-2025,P00012,426,3,0,0,Winter,0
07-10-2025,P00012,142,5,0.05,1,Winter,0
10-10-2025,P00012,441,4,0.05,1,Winter,0
01-11-2025,P00012,263,6,0.05,1,Winter,0
02-11-2025,P00012,113,5,0,0,Winter,0
06-11-2025,P00012,112,5,0,0,Winter,0
07-12-2025,P00012,438,5,0.05,1,Winter,0
,P00012,135,3,0.05,1,Winter,0
,P00012,16,5,0.1,1,Winter,0
,P00012,281,4,0.15,1,Winter,0
,P00012,393,6,0,0,Winter,0
,P00012,367,4,0.1,1,Winter,0
,P00012,389,6,0.1,1,Winter,0
,P00012,372,2,0.15,1,Winter,0
,P00012,262,6,0.05,1,Winter,0
,P00012,298,3,0.1,1,Winter,0
,P00012,212,1,0.05,1,Winter,0
,P00012,82,6,0.1,1,Winter,0
,P00012,480,2,0.05,1,Winter,0
,P00012,366,4,0.05,1,Winter,0
,P00012,367,5,0.05,1,Winter,0
,P00012,208,1,0.15,1,Winter,0
,P00012,245,7,0,0,Winter,0
,P00012,325,3,0.05,1,Winter,0
,P00012,34,2,0.05,1,Winter,0
,P00012,328,1,0.1,1,Winter,0
,P00012,360,3,0.15,1,Winter,0
,P00012,406,7,0,0,Winter,0
,P00012,494,3,0,0,Winter,0
,P00012,10,4,0.1,1,Winter,0
,P00012,361,5,0,0,Winter,0
,P00012,22,5,0.1,1,Winter,0
,P00012,352,7,0.05,1,Winter,0
,P00012,203,3,0,0,Winter,0
,P00012,466,1,0.1,1,Winter,0
,P00012,330,6,0,0,Winter,0
,P00012,18,5,0.15,1,Winter,0
,P00012,439,6,0.15,1,Winter,0
,P00012,397,2,0.15,1,Winter,0
,P00012,266,6,0,0,Winter,0
,P00012,332,6,0,0,Winter,0
,P00012,363,1,0.1,1,Winter,0
,P00012,444,2,0.05,1,Winter,0
,P00012,239,4,0.1,1,Winter,0
,P00012,466,4,0.1,1,Winter,0
,P00012,153,3,0.05,1,Winter,0
,P00012,286,6,0.1,1,Winter,0
,P00012,271,4,0.15,1,Winter,0
,P00012,426,4,0,0,Winter,0
,P00012,243,5,0.1,1,Winter,0
,P00012,486,4,0,0,Winter,0
,P00012,367,5,0.05,1,Winter,0
,P00012,91,6,0,0,Winter,0
,P00012,74,2,0.1,1,Winter,0
,P00012,42,4,0.05,1,Winter,0
,P00012,48,6,0,0,Winter,0
,P00012,439,4,0.15,1,Winter,0
,P00012,277,2,0,0,Winter,0
,P00012,249,3,0.15,1,Winter,0
,P00012,270,2,0.1,1,Winter,0
,P00012,200,5,0.15,1,Winter,0
,P00012,387,3,0.05,1,Winter,0
,P00012,292,3,0,0,Winter,0
,P00012,253,1,0.05,1,Winter,0
,P00012,373,3,0.1,1,Winter,0
,P00012,326,2,0.1,1,Winter,0
,P00012,102,3,0.1,1,Winter,0
,P00012,159,3,0,0,Winter,0
,P00012,45,1,0.15,1,Winter,0
,P00012,429,2,0.1,1,Winter,0
,P00012,88,3,0,0,Winter,0
,P00012,398,5,0,0,Winter,0
,P00012,119,2,0.15,1,Winter,0
,P00012,20,6,0.15,1,Winter,0
,P00012,40,7,0.05,1,Winter,0
,P00012,98,1,0.05,1,Winter,0
,P00012,359,4,0,0,Winter,0
,P00012,346,4,0.1,1,Winter,0
,P00012,96,2,0,0,Winter,0
,P00012,500,2,0.15,1,Winter,0
,P00012,293,3,0.05,1,Winter,0
,P00012,218,1,0,0,Winter,0
,P00012,30,2,0,0,Winter,0
,P00012,212,5,0.05,1,Winter,0
,P00012,376,3,0.05,1,Winter,0
,P00012,18,4,0.05,1,Winter,0
,P00012,262,1,0.15,1,Winter,0
,P00012,377,1,0,0,Winter,0
,P00012,116,6,0.15,1,Winter,0
,P00012,120,5,0.05,1,Winter,0
,P00012,290,2,0,0,Winter,0
,P00012,280,3,0.1,1,Winter,0
,P00012,399,5,0.1,1,Winter,0
,P00012,280,6,0.1,1,Winter,0
,P00012,258,1,0.15,1,Winter,0
,P00012,393,1,0.05,1,Winter,0
,P00012,494,4,0.1,1,Winter,0
,P00012,111,5,0,0,Winter,0
,P00012,115,2,0.1,1,Winter,0
,P00012,312,3,0,0,Winter,0
,P00012,92,7,0.15,1,Winter,0
,P00012,269,3,0,0,Winter,0
,P00012,14,4,0.05,1,Winter,0
,P00012,455,5,0,0,Winter,0
,P00012,222,4,0,0,Winter,0
,P00012,494,3,0.1,1,Winter,0
,P00012,18,4,0.05,1,Winter,0
,P00012,118,2,0.1,1,Winter,0
,P00012,368,4,0.05,1,Winter,0
,P00012,151,6,0.15,1,Winter,0
,P00012,47,2,0,0,Winter,0
,P00012,291,3,0,0,Winter,0
,P00012,418,5,0.05,1,Winter,0
,P00012,69,3,0.1,1,Winter,0
,P00012,482,3,0,0,Winter,0
,P00012,15,5,0,0,Winter,0
,P00012,279,6,0.05,1,Winter,0
,P00012,213,2,0,0,Winter,0
,P00012,229,1,0.15,1,Winter,0
,P00012,20,5,0.15,1,Winter,0
,P00012,76,5,0.1,1,Winter,0
,P00012,61,3,0.15,1,Winter,0
,P00012,423,3,0.05,1,Winter,0
,P00012,27,6,0.1,1,Winter,0
,P00012,236,4,0.1,1,Winter,0
,P00012,405,1,0.15,1,Winter,0
,P00012,233,5,0.05,1,Winter,0
,P00012,419,1,0.15,1,Winter,0
,P00012,434,3,0,0,Winter,0
,P00012,109,4,0.05,1,Winter,0
,P00012,106,4,0.15,1,Winter,0
,P00012,91,4,0.05,1,Winter,0
,P00012,360,4,0.05,1,Winter,0
,P00012,219,6,0.05,1,Winter,0
,P00012,89,5,0.05,1,Winter,0
,P00012,111,2,0,0,Winter,0
,P00012,380,2,0.1,1,Winter,0
,P00012,234,1,0.05,1,Winter,0
,P00012,412,3,0.15,1,Winter,0
,P00012,478,7,0.1,1,Winter,0
,P00012,267,3,0,0,Winter,0
,P00012,200,2,0.05,1,Winter,0
,P00012,136,4,0.05,1,Winter,0
,P00012,20,3,0.1,1,Winter,0
,P00012,492,5,0.15,1,Winter,0
,P00012,112,4,0.1,1,Winter,0
,P00012,437,4,0.1,1,Winter,0
,P00012,243,6,0,0,Winter,0
,P00012,66,6,0.1,1,Winter,0
,P00012,316,3,0.05,1,Winter,0
,P00012,95,4,0.15,1,Winter,0
,P00012,408,4,0.05,1,Winter,0
,P00012,415,5,0,0,Winter,0
,P00012,95,3,0.05,1,Winter,0
,P00012,162,3,0.15,1,Winter,0
,P00012,285,3,0.1,1,Winter,0
,P00012,199,7,0.15,1,Winter,0
,P00012,463,7,0.05,1,Winter,0
,P00012,346,1,0.15,1,Winter,0
,P00012,458,5,0.1,1,Winter,0
05-01-2024,P00013,110,3,0.1,1,All-Season,0
06-01-2024,P00013,17,3,0,0,All-Season,0
09-01-2024,P00013,131,4,0.05,1,All-Season,0
12-01-2024,P00013,145,4,0,0,All-Season,0
04-02-2024,P00013,69,2,0,0,All-Season,0
08-02-2024,P00013,335,2,0,0,All-Season,0
12-02-2024,P00013,185,2,0,0,All-Season,0
05-03-2024,P00013,444,4,0.05,1,All-Season,0
06-03-2024,P00013,153,7,0,0,All-Season,0
09-03-2024,P00013,455,2,0.1,1,All-Season,0
10-03-2024,P00013,145,4,0.15,1,All-Season,0
11-03-2024,P00013,20,3,0.1,1,All-Season,0
01-04-2024,P00013,492,4,0.15,1,All-Season,0
05-04-2024,P00013,381,4,0,0,All-Season,0
